Smiles,CDK1,CDK2,CDK4,CDK5,CDK6,CDK7,CDK8,CDK9,,,,
CN(C)C(=O)c1cc2cnc(Nc3ccc(NC(=O)CCCCCCCN=C=S)cc3)nc2n1C1CCCC1,,,1,,1,,,1,,,,
O=C1NC(=O)c2c1c1sccc1c1[nH]c3ccccc3c21,,,1,,,,,,,,,
Cc1nc(C)c(-c2n[nH]c3c2C(=O)c2c(NC(=O)NN(C)C)cccc2-3)s1,,,1,,,,,,,,,
NC(=O)Nc1cccc2c1C(=O)c1c(-c3cccs3)n[nH]c1-2,,,1,,,,,,,,,
CN(C)Cc1cccc(C=NNc2ncnc3sc(C(C)(C)C)cc23)n1,,,1,,,,,,,,,
CNC1CCN(c2ccc(Nc3ncc4c5ccncc5n(CC(C)O)c4n3)nn2)CC1,,,1,,,,,,,,,
CC(CO)n1c2cnccc2c2cnc(Nc3ccc(N4CCC(O)C4)cn3)nc21,,,1,,,,,,,,,
Cn1ccc2ccc3c4[nH]c5cccc(CO)c5c4c4c(c3c21)C(=O)NC4=O,,,1,,,,,,,,,
CC(C)CCn1c(=O)ccc2cnc(Nc3ccccc3)nc21,,,1,,,,,,,,,
CC1(C)CN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5O)c4n3)nn2)CCN1,,,1,,,,,,,,,
COc1ccccc1C(=O)c1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1N,,,1,,,,,,,,,
Cc1c(Br)c(=O)n(C2CCCC2)c2nc(Nc3ccc(N4CCNCC4)cn3)ncc12,,,1,,,,,,,,,
CCN(CC)CCOc1ccc(Nc2ncc3ccc(=O)n(CC)c3n2)cc1,,,1,,,,,,,,,
c1cc(-c2cnn3nc(NC4CCCC4)ccc23)nc(NC2CC2)n1,,,1,,,,,,,,,
O=C1NC(=O)c2c1c1c(c3[nH]c4ccccc4c23)C2CCNCCc3cccc-1c32,,,1,,,,,,,,,
O=c1c2cccc3c2sn1CCCCOc1cccc2nc(O)c-3nc12,,,1,,,,,,,,,
O=c1[nH]c2cccc3c2nc1-c1cccc2c(=O)n(sc12)CCCCO3,,,1,,,,,,,,,
O=C1NC(=O)c2c1c1c3ccc(-c4cccnc4)cc3[nH]c1c1c2c2cccc3c2n1CCC3,,,1,,,,,,,,,
O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1c2c2cccc3c2n1CCNCC3,,,1,,,,,,,,,
Cc1cc(=O)n(C2CCCC2)c2nc(Nc3ccc(N4CCN(C=O)CC4)cc3)ncc12,,,1,,,,,,,,,
OC1CCCC1n1c2cnccc2c2cnc(Nc3ccc(N4CCNCC4)nn3)nc21,,,1,,,,,,,,,
CC(C)c1cc2c(NN=Cc3cccs3)ncnc2s1,,,1,,,,,,,,,
Cc1c(C)c2cnc(Nc3ccc(N4CCNCC4)cc3)nc2n(C2CCCC2)c1=O,,,1,,,,,,,,,
NCc1ccc2c(c1)[nH]c1c2c2c(c3c4cccc5c4n(c13)CCC5)C(=O)NC2=O,,,1,,,,,,,,,
CN(C)CCCn1c2ccccc2c2c3c(c4c5ccccc5cnc4c21)C(=O)NC3=O,,,1,,,,,,,,,
COc1ccc(CNC=C2C(=O)NC(=O)c3ccc(F)cc32)cc1O,,,1,,,,,,,,,
O=C1c2cccc(-c3nc4ccccc4nc3O)c2CN1C1CCCC1,,,1,,,,,,,,,
O=C1c2cccc(-c3nc4ccccc4[nH]c3=O)c2CN1C1CCCC1,,,1,,,,,,,,,
NC1CCN(c2nc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)ns2)CC1,,,1,,,,,,,,,
CN1CCCC1c1ccc(Nc2ncc3cc(Br)c(=O)n(C4CCCC4)c3n2)nc1,,,1,,,,,,,,,
O=C1NC(=O)c2c1c1c3ccccc3ccc1c1c2c2cccc3c2n1C(CO)CC3,,,1,,,,,,,,,
CN(C)C1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5O)c4n3)nn2)CC1,,,1,,1,,,,,,,
O=C(O)Cc1ccc(Nc2ncc3c4ccncc4n(C4CCCC4)c3n2)nc1,,,1,,,,,,,,,
Cc1cc(=O)n(C2CCCC2)c2nc(Nc3ccc(N4CCCCC4)cc3)ncc12,,,1,,,,,,,,,
COc1ccc2c(c1)[nH]c1c3[nH]c4cc(OC)ccc4c3c3c(c21)C(=O)NC3=O,,,1,,,,,,,,,
O=C1NC(=O)c2c1c1ncccc1c1[nH]c3ccccc3c21,,,1,,,,,,,,,
O=c1ccc2cnc(Nc3ccccc3)nc2n1C1CCCCCC1,,,1,,,,,,,,,
CN(C)C1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCOC5)c4n3)nn2)CC1,,,1,,,,,,,,,
O=C1NC(=O)c2c1c1c(ccc3cc[nH]c31)c1[nH]c3cc(OCc4ccccc4)ccc3c21,,,1,,,,,,,,,
CCC(C)n1c(=O)ccc2cnc(Nc3ccccc3)nc21,,,1,,,,,,,,,
CN(C)C1CCN(c2nc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)ns2)CC1,,,1,,,,,,,,,
CN1CCN(CC(=O)Nc2cccc3c2C(=O)c2c(-c4ccc(N5CCOCC5)cc4)n[nH]c2-3)CC1,,,1,,,,,,,,,
COc1ccc(-c2[nH]nc3c2C(=O)c2c(NC(=O)CN4CCOCC4)cccc2-3)cc1,,,1,,,,,,,,,
C#CCN(c1ccnc(Nc2ccc(OCC(O)CN(C)C)cc2)n1)c1cc(Cl)ccc1Cl,,,1,,,,,,,,,
C=Cc1ccc2c(-c3ccnc(NC4CC4)n3)cnn2n1,,,1,,,,,,,,,
Fc1nccc2c3cnc(Nc4ccc(CN5CCNCC5)cn4)nc3n(C3CCCC3)c12,,,1,,1,,,,,,,
CC(C)N1Cc2ccc(C=NNc3ncnc4sc(C(C)(C)C)cc34)cc2C1,,,1,,,,,,,,,
CN(C)Cc1ccc(C=NNc2ncnc3sc(C(C)(C)C)cc23)cc1,,,1,,,,,,,,,
COc1ccc2c(c1)[nH]c1c3cnc4ccccc4c3c3c(c21)C(=O)NC3=O,,,1,,,,,,,,,
COCCN1CCC(Nc2nccc(-c3cnn4c3CCCC4)n2)CC1,,,1,,,,,,,,,
O=C1NC(=O)c2c1c1c3ccccc3ccc1c1c2c2cccc3c2n1CCC3CO,,,1,,,,,,,,,
OC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCOC5)c4n3)nn2)C1,,,1,,,,,,,,,
O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1sc3ccccc3c21,,,1,,,,,,,,,
Cc1ccc2c(c1)[nH]c1c3[nH]c4ccccc4c3c3c(c21)C(=O)NC3=O,,,1,,,,,,,,,
COc1ccc(CNC=C2C(=O)NC(=O)c3ccc(Cl)cc32)cc1O,,,1,,,,,,,,,
COc1ccc(-c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)cn1,,,1,,1,,,,,,,
CC(C)(C)c1cc2c(NN=Cc3ccc4c(c3)CNC4)ncnc2s1,,,1,,,,,,,,,
COc1cc2c3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n(C3CCCC3)c2cn1,,,1,,1,,,,,,,
OC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCOC5)c4n3)nc2)C1,,,1,,,,,,,,,
CC(O)Cn1c2cnccc2c2cnc(Nc3ccc(N4CCC(N(C)C)CC4)nn3)nc21,,,1,,,,,,,,,
Cc1cc(=O)n(C2CCCC2)c2nc(Nc3ccc(N4CC(C)NC(C)C4)cc3)ncc12,,,1,,,,,,,,,
COc1ccc(-c2[nH]nc3c2C(=O)c2c(NC(=O)NNC(=O)C(N)=O)cccc2-3)cc1,,,1,,,,,,,,,
O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1c2c2cccc3c2n1CC3,,,1,,,,,,,,,
c1csc(-c2ccc3c(-c4ccnc(NC5CC5)n4)cnn3n2)c1,,,1,,,,,,,,,
Fc1ccc(-c2ccc3c(-c4ccnc(NC5CC5)n4)cnn3n2)cc1,,,1,,,,,,,,,
O=C1NC(=O)c2c1c1c3ccc[nH]c-3nc1c1[nH]c3ccccc3c21,,,1,,,,,,,,,
CC1CCC(n2c3cnccc3c3cnc(Nc4cc5c(cn4)CCNC5)nc32)CC1,,,1,,,,,,,,,
CNC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5O)c4n3)nn2)CC1,,,1,,,,,,,,,
CC(O)Cn1c2cnccc2c2cnc(Nc3ccc(N4CCNCC4)nn3)nc21,,,1,,,,,,,,,
Cc1cc(=O)n(C2CCCC2)c2nc(Nc3ccc(N4CCC(O)C4)cc3)ncc12,,,1,,,,,,,,,
O=C1NC(=O)c2c1c1ccccc1c1[nH]c3ccccc3c21,,,1,,,,,,,,,
CNC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C(C)CO)c4n3)nc2)CC1,,,1,,,,,,,,,
CN1Cc2ccc(C=NNc3ncnc4sc(C(C)(C)C)cc34)cc2C1,,,1,,,,,,,,,
Cc1cc(=O)n(C(C)C)c2nc(Nc3ccc(N4CCNCC4)cc3)ncc12,,,1,,,,,,,,,
CCN1CCN(Cc2cnc(Nc3ncnc(-c4cc(F)c5nc(C)n(C(C)C)c5c4)c3F)cn2)CC1,,,1,,,,,,,,,
O=C1NC(=O)c2c1c1c3ccc(C(F)(F)F)cc3[nH]c1c1c2c2cccc3c2n1CCC3,,,1,,,,,,,,,
CC(C)Cn1c(=O)ccc2cnc(Nc3ccccc3)nc21,,,1,,,,,,,,,
CC1CN(c2ccc(Nc3ncc4c5ccncc5n(C5CCNC5)c4n3)nc2)CCN1,,,1,,,,,,,,,
CCC(CC)n1c(C(C)=O)cc2cc(-c3nc(Nc4ccc(CN5CCN(C)CC5)cn4)ncc3Cl)ccc21,,,1,,1,,,,,,,
CCn1c(=O)ccc2cnc(Nc3ccc(N4CCCCC4)cc3)nc21,,,1,,,,,,,,,
CCn1c(=O)ccc2cnc(Nc3ccc(N4CCOCC4)cc3)nc21,,,1,,,,,,,,,
CN(C)CC(O)COc1ccc(Nc2nccc(N(CCC#N)c3cc(Cl)ccc3Cl)n2)cc1,,,1,,,,,,,,,
CNC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5O)c4n3)nc2)CC1,,,1,,,,,,,,,
c1cc2c3cnc(Nc4nsc(N5CCNCC5)n4)nc3n(C3CCCC3)c2cn1,,,1,,,,,,,,,
CC1(C)CN(c2ccc(Nc3ncc4c5ccncc5n(C5CCNC5)c4n3)nc2)CCN1,,,1,,,,,,,,,
COc1ccc(-c2[nH]nc3c2C(=O)c2c(NC(=O)NCc4ccccc4)cccc2-3)cc1,,,1,,,,,,,,,
Cc1cc(O)cc(C)c1-c1ccc2c(-c3nc4ccccc4[nH]3)n[nH]c2c1,,,1,,,,,,,,,
CCn1c(=O)ccc2cnc(Nc3ccc(OCCN(C)C)cc3)nc21,,,1,,,,,,,,,
CCn1c(=O)ccc2cnc(Nc3ccc(N(C)C)cc3)nc21,,,1,,,,,,,,,
CC(C)c1n[nH]c2c1C(=O)c1c(NC(=O)CN3CCC(CN)CC3)cccc1-2,,,1,,,,,,,,,
CN(C)NC(=O)Nc1cccc2c1C(=O)c1c(-c3cccs3)n[nH]c1-2,,,1,,,,,,,,,
COc1cccc(-n2ccc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)c1,,,1,,,,,,,,,
COCCn1c2cnccc2c2cnc(Nc3ccc(N4CCNCC4)nn3)nc21,,,1,,1,,,,,,,
OC1CCN(C2CCN(c3ccc(Nc4ncc5c6ccncc6n(C6CCCC6)c5n4)nc3)CC2)C1,,,1,,1,,,,,,,
Cn1ccc2cc(F)c3c(c4c(c5c6ccccc6n(CCCO)c53)C(=O)NC4=O)c21,,,1,,,,,,,,,
O=C(O)Cc1cccc(Nc2ncc3ccn(C4CCCCC4)c3n2)c1,,,1,,,,,,,,,
O=C(O)c1cccc(Nc2ncc3ccn(C4CCCCC4)c3n2)c1,,,1,,,,,,,,,
CNC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCNC5)c4n3)nc2)CC1,,,1,,,,,,,,,
COc1ccc(C(C)NC=C2C(=O)NC(=O)c3ccc(Br)cc32)cc1O,,,1,,,,,,,,,
COCCn1c2cnccc2c2cnc(Nc3ccc(N4CCNCC4)cn3)nc21,,,1,,1,,,,,,,
CC(C)(C)c1cc2c(NN=Cc3cccs3)ncnc2s1,,,1,,,,,,,,,
COCCn1c2cnccc2c2cnc(Nc3ccc(N4CCC(N(C)C)CC4)cn3)nc21,,,1,,,,,,,,,
Cc1ccc2[nH]c3c4ccc5ccn(C)c5c4c4c(c3c2c1)C(=O)NC4=O,,,1,,,,,,,,,
c1cc(-c2cnn3nc(N4CCOCC4)ccc23)nc(NC2CC2)n1,,,1,,,,,,,,,
CCNC(=O)N1CCC(Nc2ncc(C(=O)c3ccccc3OC)c(N)n2)CC1,,,1,,,,,,,,,
CC(C)(C)c1cc2c(NN=Cc3cccc(CN4CCOCC4)n3)ncnc2s1,,,1,,,,,,,,,
COc1cc(N2CCN(CCN(C)C)C2=O)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,,,1,,,,,,,,,
O=C1NC(=O)c2c1c1c3ccc(F)cc3[nH]c1c1c2c2cccc3c2n1CCC3,,,1,,,,,,,,,
Cc1cc(=O)n(C2CCCC2)c2nc(Nc3ccc(N4CCN(C(=O)OC(C)(C)C)CC4)cc3)ncc12,,,1,,,,,,,,,
c1cc2c3cnc(Nc4ccc(NCC5CNC5)nn4)nc3n(C3CCCC3)c2cn1,,,1,,1,,,,,,,
NCC1CCN(CC(=O)Nc2cccc3c2C(=O)c2c(C4CC4)n[nH]c2-3)CC1,,,1,,,,,,,,,
O=C1NC(=O)c2c1c1ccc3ccccc3c1c1[nH]c3ccccc3c21,,,1,,,,,,,,,
CC(=O)c1c(C)c2cnc(Nc3ccccn3)nc2n(C2CCCC2)c1=O,,,1,,,,,,,,,
CCN(CC)CCOc1ccc(Nc2ncc3ccc(=O)n(C4CC5CCC4C5)c3n2)cc1,,,1,,,,,,,,,
COc1ccc(-c2[nH]nc3c2C(=O)c2c(C(N)=O)cccc2-3)cc1,,,1,,,,,,,,,
O=C(Nc1cc(CN2CCCC2)n[nH]1)Nc1cccc2c1C1CCCN1C2=O,,,1,,,,,,,,,
CC1CCN(c2cnc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)cn2)C1,,,1,,,,,,,,,
COc1ccc(-c2[nH]nc3c2C(=O)c2c(NC(=O)Cc4ccc(N)cc4)cccc2-3)cc1,,,1,,,,,,,,,
O=C1c2cccc(-c3nc4ccccc4nc3O)c2C2CCCN12,,,1,,,,,,,,,
O=C1c2cccc(-c3nc4ccccc4[nH]c3=O)c2C2CCCN12,,,1,,,,,,,,,
COc1ccccc1C(=O)c1cnc(NC2CCNCC2)nc1N,,,1,,,,,,,,,
c1cc(-c2cnn3nc(N4CCCC4)ccc23)nc(NC2CC2)n1,,,1,,,,,,,,,
CN(C)CC(O)COc1ccc(Nc2cc(N(CCC#N)c3cc(Cl)ccc3Cl)ncn2)cc1,,,1,,,,,,,,,
Cc1cc(-c2n[nH]c3c2C(=O)c2c(NC(=O)NN(C)C)cccc2-3)c(C)s1,,,1,,,,,,,,,
COc1ccc2[nH]c3c4ccc5ccn(C)c5c4c4c(c3c2c1)C(=O)NC4=O,,,1,,,,,,,,,
O=C(O)c1ccc(Nc2ncc3c4ccnc(O)c4n(C4CCCC4)c3n2)nc1,,,1,,1,,,,,,,
CC(C)c1[nH]ncc1-c1nc(NC2CCN(C)CC2)ncc1Br,,,1,,1,,,,,,,
CC(C)c1n[nH]cc1-c1nc(NC2CCN(C)CC2)ncc1Br,,,1,,1,,,,,,,
CCOCc1cc2cnc(NC3CCCCN3c3cccnc3)nc2n(C2CCCC2)c1=O,,,1,,,,,,,,,
CN1CC=C(c2c(O)cc(O)c3c(=O)cc(-c4ccc(Cl)cc4)oc23)CC1,,,1,,,,,,,,,
COc1ccc2cnc(Nc3ccc(N4CCCC4)cc3)nc2c1C(C)C,,,1,,,,,,,,,
Cc1nc(NC2CCCC2)sc1-c1ccnc(Nc2ccccn2)n1,,,1,,,,,,,,,
Cc1cc(=O)n(C2CCCC2)c2nc(Nc3ccc(N4CCNCC4)cn3)ncc12,,,1,,,,,,,,,
CCn1c(=O)ccc2cnc(Nc3ccc(O)cc3)nc21,,,1,,,,,,,,,
CN(C)C1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCS(=O)(=O)CC5)c4n3)nn2)CC1,,,1,,,,,,,,,
O=C1NC(=O)c2c1c1c3ccc(-c4ccncc4)cc3[nH]c1c1c2c2cccc3c2n1CCC3,,,1,,,,,,,,,
CCOC(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,1,,,,,,,,,
c1cc(N2CCOCC2)ccc1Nc1ncc2ccn(C3CCCCC3)c2n1,,,1,,,,,,,,,
CC(=O)OCC(=O)N1CCN(c2ccc(Nc3ncc4c5ccnc(F)c5n(C5CCCC5)c4n3)nc2)CC1,,,1,,,,,,,,,
CCn1c(=O)ccc2cnc(Nc3ccc(OC)cc3)nc21,,,1,,,,,,,,,
CC(=O)Nc1cc(Cl)cc(Nc2nc(NC3CCCCC3N)nc3c2ncn3C(C)C)c1,,,1,,,,,,,,,
CCC(C)n1c2cnccc2c2cnc(Nc3ccc(N4CCC(N(C)C)CC4)cn3)nc21,,,1,,,,,,,,,
COc1ccc2c(c1)[nH]c1c3[nH]c4cc(Br)ccc4c3c3c(c21)C(=O)NC3=O,,,1,,,,,,,,,
CCc1ccc(-c2[nH]nc3c2C(=O)c2c(NC(C)=O)cccc2-3)cc1,,,1,,,,,,,,,
CCc1cc(=O)n(C2CCCC2)c2nc(Nc3ccc(N4CCNCC4)cc3)ncc12,,,1,,,,,,,,,
CCOC(=O)N1CCC(Nc2ncc(C(=O)c3ccccc3C)c(N)n2)CC1,,,1,,,,,,,,,
O=C(Nc1ccc2cn[nH]c2c1)Nc1ccccn1,,,1,,,,,,,,,
COC(=O)CC(NCC1Cc2cccc3c(C4=C(c5c[nH]c6cc(F)ccc56)C(=O)NC4=O)cn(c23)C1)C(=O)OC,,,1,,,,,,,,,
COC(=O)CC(NCC1Cc2cccc3c4c5c(c6c7ccc(F)cc7[nH]c6c4n(c23)C1)C(=O)NC5=O)C(=O)OC,,,1,,,,,,,,,
Cc1cc2ccn(C)c2c2c3c(c4c5ccccc5n(CCCO)c4c12)C(=O)NC3=O,,,1,,,,,,,,,
Cc1[nH]ncc1-c1ccnc(NC2CCCCC2)n1,,,1,,,,,,,,,
Cc1n[nH]cc1-c1ccnc(NC2CCCCC2)n1,,,1,,,,,,,,,
CC(=O)Nc1cccc2c1C(=O)c1c(-c3ccc(N4CCCCC4)cc3)n[nH]c1-2,,,1,,,,,,,,,
CN(C)c1ccc(Nc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)nc1,,,1,,1,,,,,,,
O=C1NC(=O)c2c1c1c3ccccc3ncc1c1[nH]c3ccccc3c21,,,1,,,,,,,,,
Cc1ccc(F)c(Nc2ccnc(Nc3ccc(OCC(O)CN(C)C)cc3)n2)c1,,,1,,,,,,,,,
CNCc1cccc(C=NNc2ncnc3sc(C(C)(C)C)cc23)n1,,,1,,,,,,,,,
Cn1cc(C2=C(c3c[nH]c4cc(Br)ccc34)C(=O)NC2=O)c2ccccc21,,,1,,,,,,,,,
CCOC(=O)N1CCC(Nc2ncc(C(=O)c3ccccc3F)c(N)n2)CC1,,,1,,,,,,,,,
O=C1NC(=O)c2c1c1[nH]cnc1c1[nH]c3ccccc3c21,,,1,,,,,,,,,
CC(C)C1CNC(=O)N1c1ccnc(Nc2ccc(N3CCN(C)CC3)cn2)n1,,,1,,,,,,,,,
Cc1nn2ncccc2c1-c1ccnc(NC2CC2)n1,,,1,,,,,,,,,
Cc1cnc(Nc2ccc(OCC(O)CN(C)C)cc2)nc1Nc1ccccc1,,,1,,,,,,,,,
CCCCc1nn2ncccc2c1-c1ccnc(Nc2ccc(N3CCN(C)CC3)cc2)n1,,,1,,,,,,,,,
CN1CC=C(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)CC1,,,1,,,,,,,,,
CN1CC=C(c2c(O)cc(O)c3c(=O)cc(-c4ccncc4)oc23)CC1,,,1,,,,,,,,,
CC(C)c1cc2c(NN=Cc3ccncc3)ncnc2s1,,,1,,,,,,,,,
O=C1NCc2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21,,,1,,,,,,,,,
Cn1cc(C2=C(c3c[nH]c4cc(F)ccc34)C(=O)NC2=O)c2ccccc21,,,1,,,,,,,,,
COc1cc2c3cnc(Nc4ccc5c(n4)CCN(C(=O)CO)C5)nc3n(C3CCC(C)CC3)c2cn1,,,1,,,,,,,,,
COC(=O)CCCCCCC(=O)Nc1ccc(Nc2ncc3nnn(C4CCCC4)c3n2)cc1,,,1,,,,,,,,,
CC(=O)Nc1cccc2c1C(=O)c1c(-c3ccc(N4CCOCC4)cc3)n[nH]c1-2,,,1,,,,,,,,,
COc1ccc(-c2[nH]nc3c2C(=O)c2c(NC(=O)Nc4ccccc4)cccc2-3)cc1,,,1,,,,,,,,,
CN(C)CC1Cc2cccc3c(C4=C(c5c[nH]c6ccccc56)C(=O)NC4=O)cn(c23)C1,,,1,,,,,,,,,
CN(C)CC1Cc2cccc3c4c5c(c6c7ccccc7[nH]c6c4n(c23)C1)C(=O)NC5=O,,,1,,,,,,,,,
CCn1c(=O)ccc2cnc(Nc3ccc(N4CCC(CCCO)CC4)cc3)nc21,,,1,,,,,,,,,
COc1ccc(-c2[nH]nc3c2C(=O)c2c(NC(=O)CN(C)C)cccc2-3)cc1,,,1,,,,,,,,,
O=c1ccc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CC1,,,1,,,,,,,,,
NC(=O)CC1CCN(c2ccc(Nc3ncc4c5ccnc(F)c5n(C5CCCC5)c4n3)nc2)CC1,,,1,,,,,,,,,
Cc1[nH]ncc1-c1ccnc(NC2CCCC2)n1,,,1,,,,,,,,,
Cc1n[nH]cc1-c1ccnc(NC2CCCC2)n1,,,1,,,,,,,,,
O=c1ccc2cnc(Nc3ccccc3)nc2n1Cc1ccccc1,,,1,,,,,,,,,
CCN(CC)C(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1,,,1,,,,,,,,,
CCN(CC)C(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,,,1,,,,,,,,,
COc1ccc(CNC=C2C(=O)NC(=O)c3cccc(Br)c32)cc1O,,,1,,,,,,,,,
O=c1c(Br)cc2cnc(Nc3ccccn3)nc2n1C1CCCC1,,,1,,,,,,,,,
CNCCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21,,,1,,,,,,,,,
CCOc1ccccc1C(=O)c1cnc(NC2CCN(C(C)=O)CC2)nc1N,,,1,,,,,,,,,
CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccccc3Br)n2)cc1,,,1,,,,,,,,,
CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,,,1,,,,,,,,,
CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccccc3F)n2)cc1,,,1,,,,,,,,,
CN(C)C1CCN(c2ccc(Nc3ncc(F)c(-c4cc(F)c5nc6n(c5c4)C(C)(C)CC6)n3)nc2)CC1,,,1,,0,,,,,,,
CN1CC=C(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4)oc23)CC1,,,1,,,,,,,,,
COCC(C)(C)n1c2cnccc2c2cnc(Nc3ccc(N4CCC(N(C)C)CC4)nn3)nc21,,,1,,,,,,,,,
O=S1(=O)CCN(c2ccc(Nc3ncc4ccn(C5CCCCC5)c4n3)cc2)CC1,,,1,,,,,,,,,
CN1CCC(Nc2ccc(C(=O)Nc3cc(-c4cc(C#N)cs4)n[nH]3)cc2)CC1,,,0,,,,,,,,,
C=CC(=O)c1ccc2ccccc2c1,,,0,,,,,,,,,
c1cc(Nc2ncc3c4sncc4n(C4CCCC4)c3n2)ncc1N1CCNCC1,,,0,,0,,,,,,,
c1cc2c3cnc(Nc4nsc(NC5CCNC5)n4)nc3n(C3CCCC3)c2cn1,,,0,,,,,,,,,
CC(C)N(CCC(=O)c1ccc2ccccc2c1)Cc1ccccc1,,,0,,,,,,,,,
CCC(CC)n1c2cnccc2c2cnc(Nc3ccc(N4CCC(O)C4)nn3)nc21,,,0,,1,,,,,,,
CCNc1cc(NC2CCC(O)CC2)nc(Nc2ccc3c(ccn3Cc3ccccc3)c2)n1,,,0,0,,0,,0,,,,
CCOC(=O)c1cnn2c(-c3cccc(NC(=O)c4cccc(C(F)(F)F)c4)c3)ccnc12,,,0,,,,,,,,,
Cn1c2ccccc2c2c3c(c4c5ccccc5n(C)c4c21)C(=O)NC3=O,,,0,,,,,,,,,
COc1cc(Nc2c(C#N)cnc3cc(-c4ccc(CN5CCN(C)CC5)cn4)sc23)c(Cl)cc1Cl,,,0,,,,,,,,,
COc1cc(Nc2c(C#N)cnc3cc4cc(OCCN5CCOCC5)c(OC)cc4cc23)c(Cl)cc1Cl,,,0,,,,,,,,,
COc1cc2c(cc1F)C(c1ccccc1Cl)=Nc1c(C)n[nH]c1N2,,,0,,,,,,,,,
COc1cc2ncc3c(N)nc4c(C)c(N)ccc4c3c2cc1OC,,,0,,,,,,,,,
COc1ccc(-c2cncc(C#N)c2Nc2ccc3[nH]ccc3c2)cc1OC,,,0,,,,,,,,,
CSc1nn(-c2c(Cl)cc(Cl)cc2Cl)c2nc(C(C)C)[nH]c(=O)c12,,,0,,,,,,,,,
O=C(Nc1cccc(-c2ncnc3sc(-c4ccncc4)cc23)c1)c1cccc(C(F)(F)F)c1,,,0,,,,,,,,,
O=C(c1ccccc1-c1ccccc1)N1CCc2c([nH]c3ccccc23)C1,,,0,,,,,,,,,
O=C1Nc2ccccc2CN1c1cccc2c1C1CCCN1C2=O,,,0,,,,,,,,,
O=C1NC(=O)c2c1c1cnc3ccccc3c1c1[nH]c3ccccc3c21,,,0,,,,,,,,,
O=C1NC(=O)c2c1c1cc3ccccc3cc1c1[nH]c3ccccc3c21,,,0,,,,,,,,,
O=C1NC(=O)c2c1c1nc3ccccc3cc1c1[nH]c3ccccc3c21,,,0,,,,,,,,,
CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)c1ccc(CN2CCNCC2)c(O)c1)C(=O)NC(Cc1ccccc1)C(=O)O,,,0,,,,,,,,,
CSc1nn(-c2c(C)cc(Cl)cc2Cl)c2nc(C)[nH]c(=O)c12,,,0,,,,,,,,,
CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)c1ccc(CN2CCN(C)CC2)cc1)C(=O)NC(Cc1ccccc1)C(=O)O,,,0,,,,,,,,,
CCC(C)C1C(C)(O)C(=O)C2(O)CC(C)(O)CC(C)C2C1(C)C(=O)C=COC,,,0,,,,,,,,,
CC(C)CC(CC(=O)N(C)C(Cc1ccccc1)C(N)=O)NC(=O)C(CCCNC(=N)N)NC(=O)c1ccc(CN2CCNCC2)c(O)c1,,,0,,,,,,,,,
COc1cc(O)c2c(c1)C(=O)c1cc(C)c(O)c(O)c1C2=O,,,0,,,,,,,,,
CCNc1ncc2ccc(=O)n(CC)c2n1,,,0,,,,,,,,,
Cc1nc2c(cnn2-c2c(Cl)cc(Cl)cc2Cl)c(=O)[nH]1,,,0,,,,,,,,,
